id,target,file_path,fold,preds
00873e59537a758,0,./input/seti-breakthrough-listen/train/0/00873e59537a758.npy,3,0.0036567543
008a04696dfdeb9,0,./input/seti-breakthrough-listen/train/0/008a04696dfdeb9.npy,3,0.011745519
008ac2c4d38685a,0,./input/seti-breakthrough-listen/train/0/008ac2c4d38685a.npy,3,0.01815006
0092363e44fbcf7,0,./input/seti-breakthrough-listen/train/0/0092363e44fbcf7.npy,3,0.05116176
00935e62155cf5e,0,./input/seti-breakthrough-listen/train/0/00935e62155cf5e.npy,3,0.0044659455
009720abc6c9db7,1,./input/seti-breakthrough-listen/train/0/009720abc6c9db7.npy,3,0.036822557
00a1fbc9e9986d6,0,./input/seti-breakthrough-listen/train/0/00a1fbc9e9986d6.npy,3,0.054725274
00a3b4346d21596,0,./input/seti-breakthrough-listen/train/0/00a3b4346d21596.npy,3,0.09775346
00a46039bc10863,0,./input/seti-breakthrough-listen/train/0/00a46039bc10863.npy,3,0.010838194
00a6bfa199d3e64,0,./input/seti-breakthrough-listen/train/0/00a6bfa199d3e64.npy,3,0.026778352
00a9539b1459b8d,0,./input/seti-breakthrough-listen/train/0/00a9539b1459b8d.npy,3,0.06474443
00ac14c1e95bb86,0,./input/seti-breakthrough-listen/train/0/00ac14c1e95bb86.npy,3,0.06822745
00af4c7465c0f9d,0,./input/seti-breakthrough-listen/train/0/00af4c7465c0f9d.npy,3,0.2365195
00b10900fd5d02b,0,./input/seti-breakthrough-listen/train/0/00b10900fd5d02b.npy,3,0.0075201276
00ba3927c172348,0,./input/seti-breakthrough-listen/train/0/00ba3927c172348.npy,3,0.015414439
00c5e44af68e8fb,0,./input/seti-breakthrough-listen/train/0/00c5e44af68e8fb.npy,3,0.009423641
00c758666a98294,0,./input/seti-breakthrough-listen/train/0/00c758666a98294.npy,3,0.051064663
00c8f01147c7cc4,1,./input/seti-breakthrough-listen/train/0/00c8f01147c7cc4.npy,3,0.9458808
00cc5b2c98e0e46,0,./input/seti-breakthrough-listen/train/0/00cc5b2c98e0e46.npy,3,0.04213232
00d04af19f678c3,0,./input/seti-breakthrough-listen/train/0/00d04af19f678c3.npy,3,0.02055175
00d46a21075c9af,0,./input/seti-breakthrough-listen/train/0/00d46a21075c9af.npy,3,0.01017455
00d5e47e877579b,0,./input/seti-breakthrough-listen/train/0/00d5e47e877579b.npy,3,0.0056833844
00d83dca1236cf5,0,./input/seti-breakthrough-listen/train/0/00d83dca1236cf5.npy,3,0.013924472
00e1a00acb24e0a,0,./input/seti-breakthrough-listen/train/0/00e1a00acb24e0a.npy,3,0.018042844
00e2328b4037c84,0,./input/seti-breakthrough-listen/train/0/00e2328b4037c84.npy,3,0.02411463
00ecc26705c3817,0,./input/seti-breakthrough-listen/train/0/00ecc26705c3817.npy,3,0.018022908
00f9d8e6223936c,0,./input/seti-breakthrough-listen/train/0/00f9d8e6223936c.npy,3,0.004855014
00fe3051ee8eebd,0,./input/seti-breakthrough-listen/train/0/00fe3051ee8eebd.npy,3,0.0066219512
0106647388c2547,0,./input/seti-breakthrough-listen/train/0/0106647388c2547.npy,3,0.016093992
010b95655a85cb7,0,./input/seti-breakthrough-listen/train/0/010b95655a85cb7.npy,3,0.010115437
01127be6786bed6,0,./input/seti-breakthrough-listen/train/0/01127be6786bed6.npy,3,0.015356493
01129ae1043f08a,0,./input/seti-breakthrough-listen/train/0/01129ae1043f08a.npy,3,0.005910265
011de8983af4bce,0,./input/seti-breakthrough-listen/train/0/011de8983af4bce.npy,3,0.007865919
012660c1204ce0d,0,./input/seti-breakthrough-listen/train/0/012660c1204ce0d.npy,3,0.047759507
012836faefd4984,0,./input/seti-breakthrough-listen/train/0/012836faefd4984.npy,3,0.0420253
01350394b22c2fd,0,./input/seti-breakthrough-listen/train/0/01350394b22c2fd.npy,3,0.06362275
01377ef21adcc5c,0,./input/seti-breakthrough-listen/train/0/01377ef21adcc5c.npy,3,0.03693847
013b41f768c152f,0,./input/seti-breakthrough-listen/train/0/013b41f768c152f.npy,3,0.0026015912
013b73604f03e9c,0,./input/seti-breakthrough-listen/train/0/013b73604f03e9c.npy,3,0.0025859158
013daabd5510cc9,0,./input/seti-breakthrough-listen/train/0/013daabd5510cc9.npy,3,0.02933381
013de6c7dcc559b,0,./input/seti-breakthrough-listen/train/0/013de6c7dcc559b.npy,3,0.029559718
014889199e88d73,1,./input/seti-breakthrough-listen/train/0/014889199e88d73.npy,3,0.10380979
0149302465bcbd0,0,./input/seti-breakthrough-listen/train/0/0149302465bcbd0.npy,3,0.025759386
0149a840eaf7106,0,./input/seti-breakthrough-listen/train/0/0149a840eaf7106.npy,3,0.0716197
014d0da3668ea88,0,./input/seti-breakthrough-listen/train/0/014d0da3668ea88.npy,3,0.042314734
014daad84628eae,0,./input/seti-breakthrough-listen/train/0/014daad84628eae.npy,3,0.018567754
014ea05af03fb00,0,./input/seti-breakthrough-listen/train/0/014ea05af03fb00.npy,3,0.05610786
015063dd915a57e,0,./input/seti-breakthrough-listen/train/0/015063dd915a57e.npy,3,0.028965564
0157bf891fc867a,0,./input/seti-breakthrough-listen/train/0/0157bf891fc867a.npy,3,0.0007540373
015a55e68cbac98,0,./input/seti-breakthrough-listen/train/0/015a55e68cbac98.npy,3,0.0064101685
015ae6ee7745e64,0,./input/seti-breakthrough-listen/train/0/015ae6ee7745e64.npy,3,0.024770373
015caa134a91f8f,1,./input/seti-breakthrough-listen/train/0/015caa134a91f8f.npy,3,0.9896521
017219295e6c2b9,0,./input/seti-breakthrough-listen/train/0/017219295e6c2b9.npy,3,0.01411764
017700cca4d83b9,0,./input/seti-breakthrough-listen/train/0/017700cca4d83b9.npy,3,0.038295228
017c4a66b86b978,0,./input/seti-breakthrough-listen/train/0/017c4a66b86b978.npy,3,0.0050129592
017c9dc56ec5e7e,0,./input/seti-breakthrough-listen/train/0/017c9dc56ec5e7e.npy,3,0.02758758
01838d278484d04,0,./input/seti-breakthrough-listen/train/0/01838d278484d04.npy,3,0.055880155
0186ae7796c6e21,0,./input/seti-breakthrough-listen/train/0/0186ae7796c6e21.npy,3,0.08262834
018f290e94d6f43,0,./input/seti-breakthrough-listen/train/0/018f290e94d6f43.npy,3,0.014459446
0191a16a4063078,0,./input/seti-breakthrough-listen/train/0/0191a16a4063078.npy,3,0.015545173
0191f62e63f4d3e,0,./input/seti-breakthrough-listen/train/0/0191f62e63f4d3e.npy,3,0.08607345
019a86f7f3d7838,0,./input/seti-breakthrough-listen/train/0/019a86f7f3d7838.npy,3,0.007996179
01a27ec38f69cbf,0,./input/seti-breakthrough-listen/train/0/01a27ec38f69cbf.npy,3,0.03799943
01a6e61cc38e653,0,./input/seti-breakthrough-listen/train/0/01a6e61cc38e653.npy,3,0.00592055
01a8ed6d8851ba2,0,./input/seti-breakthrough-listen/train/0/01a8ed6d8851ba2.npy,3,0.01019819
01b17d85a843610,0,./input/seti-breakthrough-listen/train/0/01b17d85a843610.npy,3,0.0063573443
01b785d4f4a8683,0,./input/seti-breakthrough-listen/train/0/01b785d4f4a8683.npy,3,0.03345383
01c0fb3a9356315,0,./input/seti-breakthrough-listen/train/0/01c0fb3a9356315.npy,3,0.016335914
01c4a481d2c53c0,0,./input/seti-breakthrough-listen/train/0/01c4a481d2c53c0.npy,3,0.01542364
01c6683c5e97364,0,./input/seti-breakthrough-listen/train/0/01c6683c5e97364.npy,3,0.009507257
01c925084ca2d91,0,./input/seti-breakthrough-listen/train/0/01c925084ca2d91.npy,3,0.04700552
01c95f2b4b0f586,0,./input/seti-breakthrough-listen/train/0/01c95f2b4b0f586.npy,3,0.011682258
01ccb9c3e3fd191,0,./input/seti-breakthrough-listen/train/0/01ccb9c3e3fd191.npy,3,0.0541557
01dde3840546a7c,0,./input/seti-breakthrough-listen/train/0/01dde3840546a7c.npy,3,0.080645524
01df3d4f2b5e918,0,./input/seti-breakthrough-listen/train/0/01df3d4f2b5e918.npy,3,0.003159324
01e2483fc05db20,0,./input/seti-breakthrough-listen/train/0/01e2483fc05db20.npy,3,0.014931984
01e3bd33ebd50c0,0,./input/seti-breakthrough-listen/train/0/01e3bd33ebd50c0.npy,3,0.0021701069
01eb03c4fa96c1e,0,./input/seti-breakthrough-listen/train/0/01eb03c4fa96c1e.npy,3,0.051765747
01f209c8483c81e,0,./input/seti-breakthrough-listen/train/0/01f209c8483c81e.npy,3,0.006813089
01f7d4d63e41ad2,0,./input/seti-breakthrough-listen/train/0/01f7d4d63e41ad2.npy,3,0.10743594
01f81f678cae3ce,0,./input/seti-breakthrough-listen/train/0/01f81f678cae3ce.npy,3,0.0063979896
01ff065a7c27670,0,./input/seti-breakthrough-listen/train/0/01ff065a7c27670.npy,3,0.026911499
0208557d9aeb270,0,./input/seti-breakthrough-listen/train/0/0208557d9aeb270.npy,3,0.08408258
020c00ad3ac90cb,0,./input/seti-breakthrough-listen/train/0/020c00ad3ac90cb.npy,3,0.038554102
020f2948253714b,0,./input/seti-breakthrough-listen/train/0/020f2948253714b.npy,3,0.006886493
021629959620cc8,0,./input/seti-breakthrough-listen/train/0/021629959620cc8.npy,3,0.03712952
021c7cf7caf8215,0,./input/seti-breakthrough-listen/train/0/021c7cf7caf8215.npy,3,0.03494894
021dd2dee7d4c1e,1,./input/seti-breakthrough-listen/train/0/021dd2dee7d4c1e.npy,3,0.020844195
022774afa0648e5,0,./input/seti-breakthrough-listen/train/0/022774afa0648e5.npy,3,0.012938188
022a7ec498c6d2d,0,./input/seti-breakthrough-listen/train/0/022a7ec498c6d2d.npy,3,0.013229368
022acda261fd27b,0,./input/seti-breakthrough-listen/train/0/022acda261fd27b.npy,3,0.00095596194
022c947fb512757,0,./input/seti-breakthrough-listen/train/0/022c947fb512757.npy,3,0.0032454252
0232f867b524219,1,./input/seti-breakthrough-listen/train/0/0232f867b524219.npy,3,0.020951992
02413ee48511655,0,./input/seti-breakthrough-listen/train/0/02413ee48511655.npy,3,0.016336834
02458fbbd8d2ccc,1,./input/seti-breakthrough-listen/train/0/02458fbbd8d2ccc.npy,3,0.017794011
0247b65cdfa19f5,0,./input/seti-breakthrough-listen/train/0/0247b65cdfa19f5.npy,3,0.0594038
024bbc8cd3a3c82,0,./input/seti-breakthrough-listen/train/0/024bbc8cd3a3c82.npy,3,0.04529858
024ebe52f1b7525,0,./input/seti-breakthrough-listen/train/0/024ebe52f1b7525.npy,3,0.026977085
025222bf49f32d9,0,./input/seti-breakthrough-listen/train/0/025222bf49f32d9.npy,3,0.12019588
025a60aefb75f3c,0,./input/seti-breakthrough-listen/train/0/025a60aefb75f3c.npy,3,0.052635178
025cb59c2440769,0,./input/seti-breakthrough-listen/train/0/025cb59c2440769.npy,3,0.0003492216
025faec0d6ee4d2,0,./input/seti-breakthrough-listen/train/0/025faec0d6ee4d2.npy,3,0.04634026
0261c9f8b431ab9,0,./input/seti-breakthrough-listen/train/0/0261c9f8b431ab9.npy,3,0.009973475
026450df77f78e9,0,./input/seti-breakthrough-listen/train/0/026450df77f78e9.npy,3,0.05633454
026621fe3841d87,0,./input/seti-breakthrough-listen/train/0/026621fe3841d87.npy,3,0.0638212
0268d1424178c81,0,./input/seti-breakthrough-listen/train/0/0268d1424178c81.npy,3,0.057713713
026b71f6dc26157,0,./input/seti-breakthrough-listen/train/0/026b71f6dc26157.npy,3,0.036945544
026fdfdc666da61,0,./input/seti-breakthrough-listen/train/0/026fdfdc666da61.npy,3,0.006368107
027c43dff3e922d,0,./input/seti-breakthrough-listen/train/0/027c43dff3e922d.npy,3,0.051597726
0281353109f3c3f,0,./input/seti-breakthrough-listen/train/0/0281353109f3c3f.npy,3,0.01511406
028596d5b3f1106,0,./input/seti-breakthrough-listen/train/0/028596d5b3f1106.npy,3,0.0048843166
028abf183035476,0,./input/seti-breakthrough-listen/train/0/028abf183035476.npy,3,0.0040074126
028b7637c86c7ac,0,./input/seti-breakthrough-listen/train/0/028b7637c86c7ac.npy,3,0.10396942
0291ae9d56d0c88,0,./input/seti-breakthrough-listen/train/0/0291ae9d56d0c88.npy,3,0.014673151
029cf1b21d25db8,0,./input/seti-breakthrough-listen/train/0/029cf1b21d25db8.npy,3,0.01663901
029f785cfa3f05a,0,./input/seti-breakthrough-listen/train/0/029f785cfa3f05a.npy,3,0.013705073
02a679a07d9afc8,0,./input/seti-breakthrough-listen/train/0/02a679a07d9afc8.npy,3,0.042462893
02bc7fc6403e4de,0,./input/seti-breakthrough-listen/train/0/02bc7fc6403e4de.npy,3,0.0017003516
02c500b4d7c8b40,0,./input/seti-breakthrough-listen/train/0/02c500b4d7c8b40.npy,3,0.0031881144
02c77051ccdbfd4,0,./input/seti-breakthrough-listen/train/0/02c77051ccdbfd4.npy,3,0.012151085
02d1cea569081b1,0,./input/seti-breakthrough-listen/train/0/02d1cea569081b1.npy,3,0.028814195
02d75340c0fe5f6,0,./input/seti-breakthrough-listen/train/0/02d75340c0fe5f6.npy,3,0.01858087
02d76fbe47e6c99,0,./input/seti-breakthrough-listen/train/0/02d76fbe47e6c99.npy,3,0.014314931
02dfeef1e379505,0,./input/seti-breakthrough-listen/train/0/02dfeef1e379505.npy,3,0.012181957
02e1928b0aa3b5f,1,./input/seti-breakthrough-listen/train/0/02e1928b0aa3b5f.npy,3,0.9996848
02e31f2a89e905e,0,./input/seti-breakthrough-listen/train/0/02e31f2a89e905e.npy,3,0.031192936
02e586e81bbfdfb,0,./input/seti-breakthrough-listen/train/0/02e586e81bbfdfb.npy,3,0.01608344
02e770ed9e7a654,0,./input/seti-breakthrough-listen/train/0/02e770ed9e7a654.npy,3,0.030593785
02e9b88c77bf23c,0,./input/seti-breakthrough-listen/train/0/02e9b88c77bf23c.npy,3,0.06839905
02ed484ce5bc2ff,0,./input/seti-breakthrough-listen/train/0/02ed484ce5bc2ff.npy,3,0.0027556024
02ef7310d7d0723,0,./input/seti-breakthrough-listen/train/0/02ef7310d7d0723.npy,3,0.061556097
02f544670e847e2,0,./input/seti-breakthrough-listen/train/0/02f544670e847e2.npy,3,0.0068001524
02fe181216fd50e,0,./input/seti-breakthrough-listen/train/0/02fe181216fd50e.npy,3,0.055946786
02ff7ad286ffed5,0,./input/seti-breakthrough-listen/train/0/02ff7ad286ffed5.npy,3,0.0103442
030a48bfaf10137,0,./input/seti-breakthrough-listen/train/0/030a48bfaf10137.npy,3,0.030377204
030f87abc4ac234,0,./input/seti-breakthrough-listen/train/0/030f87abc4ac234.npy,3,0.0014010586
031a94bc5366d11,1,./input/seti-breakthrough-listen/train/0/031a94bc5366d11.npy,3,0.99972755
031b7b19dd10c0c,0,./input/seti-breakthrough-listen/train/0/031b7b19dd10c0c.npy,3,0.6127763
031ceda8d140697,0,./input/seti-breakthrough-listen/train/0/031ceda8d140697.npy,3,0.0078017134
03211902f0e60d7,0,./input/seti-breakthrough-listen/train/0/03211902f0e60d7.npy,3,0.066990465
0326e56067ad1cd,0,./input/seti-breakthrough-listen/train/0/0326e56067ad1cd.npy,3,0.013965852
03273b3dda959dd,1,./input/seti-breakthrough-listen/train/0/03273b3dda959dd.npy,3,0.9979825
032d3d4e271278d,0,./input/seti-breakthrough-listen/train/0/032d3d4e271278d.npy,3,0.039930843
032e036be88d571,0,./input/seti-breakthrough-listen/train/0/032e036be88d571.npy,3,0.017958993
032fdbffb65608c,1,./input/seti-breakthrough-listen/train/0/032fdbffb65608c.npy,3,0.020112434
03345710968ea07,0,./input/seti-breakthrough-listen/train/0/03345710968ea07.npy,3,0.0072706616
033a5f9eaba6e22,0,./input/seti-breakthrough-listen/train/0/033a5f9eaba6e22.npy,3,0.043806013
0347524a518ad36,1,./input/seti-breakthrough-listen/train/0/0347524a518ad36.npy,3,0.99955434
034755150ec9453,0,./input/seti-breakthrough-listen/train/0/034755150ec9453.npy,3,0.013781766
034cd8fba21ac80,0,./input/seti-breakthrough-listen/train/0/034cd8fba21ac80.npy,3,0.029845951
03506d721335a41,0,./input/seti-breakthrough-listen/train/0/03506d721335a41.npy,3,0.03997274
035750ef6304197,0,./input/seti-breakthrough-listen/train/0/035750ef6304197.npy,3,0.071675174
0360e02cb4ff392,0,./input/seti-breakthrough-listen/train/0/0360e02cb4ff392.npy,3,0.12831818
036577c95647b4b,0,./input/seti-breakthrough-listen/train/0/036577c95647b4b.npy,3,0.0040052515
03657cb3c7c1772,0,./input/seti-breakthrough-listen/train/0/03657cb3c7c1772.npy,3,0.002994945
0365992946a7deb,0,./input/seti-breakthrough-listen/train/0/0365992946a7deb.npy,3,0.0026369924
0367cb63953a9e3,0,./input/seti-breakthrough-listen/train/0/0367cb63953a9e3.npy,3,0.018951586
036ae55d8e009fc,0,./input/seti-breakthrough-listen/train/0/036ae55d8e009fc.npy,3,0.045546666
036c87cdc18470f,0,./input/seti-breakthrough-listen/train/0/036c87cdc18470f.npy,3,0.05416366
036eb8fadfa2f67,0,./input/seti-breakthrough-listen/train/0/036eb8fadfa2f67.npy,3,0.010531272
0372b7d9f4fb513,0,./input/seti-breakthrough-listen/train/0/0372b7d9f4fb513.npy,3,0.022545824
037593801ab74d9,0,./input/seti-breakthrough-listen/train/0/037593801ab74d9.npy,3,0.0070451107
037691287659312,0,./input/seti-breakthrough-listen/train/0/037691287659312.npy,3,0.066789754
037ece7f058449b,0,./input/seti-breakthrough-listen/train/0/037ece7f058449b.npy,3,0.049610253
03822e9e4020241,0,./input/seti-breakthrough-listen/train/0/03822e9e4020241.npy,3,0.0012382711
0386d7ae2d7a98d,0,./input/seti-breakthrough-listen/train/0/0386d7ae2d7a98d.npy,3,0.08140973
038776970fcdd15,1,./input/seti-breakthrough-listen/train/0/038776970fcdd15.npy,3,0.048010204
0388211352e59cb,0,./input/seti-breakthrough-listen/train/0/0388211352e59cb.npy,3,0.052364103
0388dc440d7c445,0,./input/seti-breakthrough-listen/train/0/0388dc440d7c445.npy,3,0.03573021
038d9c6ecefd8bd,0,./input/seti-breakthrough-listen/train/0/038d9c6ecefd8bd.npy,3,0.0035405043
038e80269830250,1,./input/seti-breakthrough-listen/train/0/038e80269830250.npy,3,0.99879336
03904256b0e28b5,0,./input/seti-breakthrough-listen/train/0/03904256b0e28b5.npy,3,0.07440527
0391c065cf7cd22,0,./input/seti-breakthrough-listen/train/0/0391c065cf7cd22.npy,3,0.008566771
03965c55f616ea4,0,./input/seti-breakthrough-listen/train/0/03965c55f616ea4.npy,3,0.050462153
03a60bf50c69418,1,./input/seti-breakthrough-listen/train/0/03a60bf50c69418.npy,3,0.04986263
03a9532513242e9,0,./input/seti-breakthrough-listen/train/0/03a9532513242e9.npy,3,0.047539383
03aacec4751183c,0,./input/seti-breakthrough-listen/train/0/03aacec4751183c.npy,3,0.043853503
03ac356884c6d7f,0,./input/seti-breakthrough-listen/train/0/03ac356884c6d7f.npy,3,0.03770768
03ad65223b3ba2c,0,./input/seti-breakthrough-listen/train/0/03ad65223b3ba2c.npy,3,0.010702458
03aed1912aa7bce,0,./input/seti-breakthrough-listen/train/0/03aed1912aa7bce.npy,3,0.006670713
03b3699e9294170,0,./input/seti-breakthrough-listen/train/0/03b3699e9294170.npy,3,0.05340707
03b482a40aaa775,0,./input/seti-breakthrough-listen/train/0/03b482a40aaa775.npy,3,0.049377795
03b94b62f0b0851,0,./input/seti-breakthrough-listen/train/0/03b94b62f0b0851.npy,3,0.009963648
03c304bf01babaa,0,./input/seti-breakthrough-listen/train/0/03c304bf01babaa.npy,3,0.054695655
03ce5d22a6648c3,0,./input/seti-breakthrough-listen/train/0/03ce5d22a6648c3.npy,3,0.016621891
03cfdc49c4460fc,0,./input/seti-breakthrough-listen/train/0/03cfdc49c4460fc.npy,3,0.039344802
03dbb3e8d1920c2,0,./input/seti-breakthrough-listen/train/0/03dbb3e8d1920c2.npy,3,0.04884321
03e12ba9463d43d,0,./input/seti-breakthrough-listen/train/0/03e12ba9463d43d.npy,3,0.01500378
03e2b9a393d6e46,0,./input/seti-breakthrough-listen/train/0/03e2b9a393d6e46.npy,3,0.0053764987
03e64a89c97b7de,0,./input/seti-breakthrough-listen/train/0/03e64a89c97b7de.npy,3,0.04942696
03e9f04ed06cde2,0,./input/seti-breakthrough-listen/train/0/03e9f04ed06cde2.npy,3,0.03700277
03eb469269d5f81,0,./input/seti-breakthrough-listen/train/0/03eb469269d5f81.npy,3,0.0010516049
03eb984136b1676,0,./input/seti-breakthrough-listen/train/0/03eb984136b1676.npy,3,0.053030387
03ef4ef55448c13,0,./input/seti-breakthrough-listen/train/0/03ef4ef55448c13.npy,3,0.06464929
03f11cc997fbeed,0,./input/seti-breakthrough-listen/train/0/03f11cc997fbeed.npy,3,0.021315055
03f4abb3f2a7bd1,0,./input/seti-breakthrough-listen/train/0/03f4abb3f2a7bd1.npy,3,0.01315439
03fd1454405174f,0,./input/seti-breakthrough-listen/train/0/03fd1454405174f.npy,3,0.014810301
03fe07b6c2661c9,0,./input/seti-breakthrough-listen/train/0/03fe07b6c2661c9.npy,3,0.1473356
04039f05835f878,0,./input/seti-breakthrough-listen/train/0/04039f05835f878.npy,3,0.06256016
040b1792c289d4c,0,./input/seti-breakthrough-listen/train/0/040b1792c289d4c.npy,3,0.016060984
040c93b45f0be4d,0,./input/seti-breakthrough-listen/train/0/040c93b45f0be4d.npy,3,0.045294758
0418914cfb6ade7,0,./input/seti-breakthrough-listen/train/0/0418914cfb6ade7.npy,3,0.13282223
041b94f93ba2d96,0,./input/seti-breakthrough-listen/train/0/041b94f93ba2d96.npy,3,0.021093287
042044582fb2a4b,0,./input/seti-breakthrough-listen/train/0/042044582fb2a4b.npy,3,0.002082932
042885c91a3f2ec,0,./input/seti-breakthrough-listen/train/0/042885c91a3f2ec.npy,3,0.09390448
0429c65559458ec,0,./input/seti-breakthrough-listen/train/0/0429c65559458ec.npy,3,0.026839819
043005410b88b6d,0,./input/seti-breakthrough-listen/train/0/043005410b88b6d.npy,3,0.05244854
04301d5b82cacfa,0,./input/seti-breakthrough-listen/train/0/04301d5b82cacfa.npy,3,0.007861556
043580af9803e8c,0,./input/seti-breakthrough-listen/train/0/043580af9803e8c.npy,3,0.05470525
043a628e74f68df,0,./input/seti-breakthrough-listen/train/0/043a628e74f68df.npy,3,0.009322257
043db50766068d1,0,./input/seti-breakthrough-listen/train/0/043db50766068d1.npy,3,0.07513857
0442dafa78c3cbb,0,./input/seti-breakthrough-listen/train/0/0442dafa78c3cbb.npy,3,0.008046936
044f576a65fd86d,0,./input/seti-breakthrough-listen/train/0/044f576a65fd86d.npy,3,0.01406477
045603ac4de34f6,0,./input/seti-breakthrough-listen/train/0/045603ac4de34f6.npy,3,0.04450206
04643d1db245540,0,./input/seti-breakthrough-listen/train/0/04643d1db245540.npy,3,0.026665535
046e1105b03d50b,0,./input/seti-breakthrough-listen/train/0/046e1105b03d50b.npy,3,0.025679946
0479b3e5ad7824a,0,./input/seti-breakthrough-listen/train/0/0479b3e5ad7824a.npy,3,0.011001418
047d3be7116bb18,1,./input/seti-breakthrough-listen/train/0/047d3be7116bb18.npy,3,0.99995506
04801227f044791,1,./input/seti-breakthrough-listen/train/0/04801227f044791.npy,3,0.089451574
048453c4b91db5c,0,./input/seti-breakthrough-listen/train/0/048453c4b91db5c.npy,3,0.009650062
04855754154397e,0,./input/seti-breakthrough-listen/train/0/04855754154397e.npy,3,0.007497097
0488b547c5e1a59,0,./input/seti-breakthrough-listen/train/0/0488b547c5e1a59.npy,3,0.057798117
04891d86d265b62,0,./input/seti-breakthrough-listen/train/0/04891d86d265b62.npy,3,0.059372034
048a65d4ef415d9,0,./input/seti-breakthrough-listen/train/0/048a65d4ef415d9.npy,3,0.025076227
048ada98e3eb370,0,./input/seti-breakthrough-listen/train/0/048ada98e3eb370.npy,3,0.038247585
048d616364d8c95,0,./input/seti-breakthrough-listen/train/0/048d616364d8c95.npy,3,0.027493363
048fb8a0b24e50a,0,./input/seti-breakthrough-listen/train/0/048fb8a0b24e50a.npy,3,0.0967476
0493d341f811ab9,0,./input/seti-breakthrough-listen/train/0/0493d341f811ab9.npy,3,0.049868584
0497169f69d64f6,0,./input/seti-breakthrough-listen/train/0/0497169f69d64f6.npy,3,0.013917049
0499132b78a3664,0,./input/seti-breakthrough-listen/train/0/0499132b78a3664.npy,3,0.024180142
049a6322853c2f2,0,./input/seti-breakthrough-listen/train/0/049a6322853c2f2.npy,3,0.05523735
049a6bc792b7cac,0,./input/seti-breakthrough-listen/train/0/049a6bc792b7cac.npy,3,0.030174006
04a2a0f0086fbcc,0,./input/seti-breakthrough-listen/train/0/04a2a0f0086fbcc.npy,3,0.020216791
04ace62dcd3a590,1,./input/seti-breakthrough-listen/train/0/04ace62dcd3a590.npy,3,0.15668993
04b3f7455369ae5,0,./input/seti-breakthrough-listen/train/0/04b3f7455369ae5.npy,3,0.055470686
04bbc5e644ff7f6,0,./input/seti-breakthrough-listen/train/0/04bbc5e644ff7f6.npy,3,0.035726536
04c0120ad3142cd,0,./input/seti-breakthrough-listen/train/0/04c0120ad3142cd.npy,3,0.06669366
04c252509155869,0,./input/seti-breakthrough-listen/train/0/04c252509155869.npy,3,0.00809019
04cfb702eef0263,0,./input/seti-breakthrough-listen/train/0/04cfb702eef0263.npy,3,0.07322685
04d8cb811e1d19a,0,./input/seti-breakthrough-listen/train/0/04d8cb811e1d19a.npy,3,0.008756871
